file,dice,assd,medsam_dice,medsam_assd,sam_dice,sam_assd,dino_medsam_dice,dino_medsam_assd,dino_sam_dice,dino_sam_assd,area,box_ratio,convex_ratio,IRI
testA_1_pathology_colon_glandular+structure.png,0.9692048523674429,8.72363944900428,0.9177090027155325,24.343087548079424,0.9209962525170377,74.10407130267312,0.8715657568964096,18.51265126468733,0.9218364598953392,99.24265874653295,606941,0.8610960960321885,0.8658964147405018,0.78269208761799
testA_10_pathology_colon_glandular+structure.png,0.9075855979034922,8.548766471921423,0.6015007582693127,34.400917805461035,0.6743949179140512,87.47510537181714,0.6085551483486987,65.56441702953184,0.6758313596165314,119.90349676282318,361814,0.5133227494761274,0.5183979001255827,0.4439326201565625
testA_15_pathology_colon_glandular+structure.png,0.9386733615281867,23.95070913512456,0.823085274176038,30.102901987388762,0.7558115169948377,36.254173965234784,0.5470182707517691,53.96768345569933,0.5642179855108148,65.12035327198994,450314,0.6388819133797832,0.6388819133797832,0.5004590522755298
testA_17_pathology_colon_glandular+structure.png,0.9492406042779697,9.143262021360954,0.7966073234796723,38.673616173112634,0.7010598083517847,96.83301144433666,0.7053469852104665,53.68919515287164,0.7489913984757331,101.11626047790581,425974,0.604349596437241,0.6274551971854118,0.5060285449474449
testA_21_pathology_colon_glandular+structure.png,0.9148132181042432,10.948581926599243,0.6848282260451096,36.46616286154498,0.6393833713191369,97.51375895096618,0.5802180566598774,43.81664337865402,0.6404487758681503,107.68875289462267,334296,0.47428165261397154,0.48723418054989764,0.41485947541339674
testA_25_pathology_colon_glandular+structure.png,0.9400621629482198,7.412069528436131,0.8057295498827292,23.567240450534204,0.7501020596028081,101.44647028607426,0.7273007079101262,46.981057762624815,0.7524226933519964,115.59079830693288,426837,0.6055739756287535,0.6190601196243031,0.6249745981730824
testA_27_pathology_colon_glandular+structure.png,0.929190254393557,4.878403880360896,0.7546976019074694,50.09759566227175,0.7070130735987343,64.62907968224086,0.704864017880401,48.68756790714551,0.7086440027259919,125.00247374024283,387700,0.5500484502310431,0.585304729841936,0.5294094418483182
testA_28_pathology_colon_glandular+structure.png,0.9391073202218957,7.109187911563594,0.8500994857748262,15.08995212146466,0.7382244677594961,123.36112985604471,0.6640144880838063,49.345322460632,0.7396100182675087,124.32158740413563,414391,0.5879162428158168,0.5981424559737238,0.4950380164366692
testA_29_pathology_colon_glandular+structure.png,0.9256730027405206,8.25281113184844,0.5751073609213794,46.4065612998366,0.5428459327032872,88.3607649468123,0.5156859692197138,52.04153421893172,0.5436569189493763,90.6672389174057,266690,0.3783658013724964,0.38012608629342504,0.32465208062623846
testA_31_pathology_colon_glandular+structure.png,0.9721393340921443,2.971875447931888,0.958974358974359,7.444503328368077,0.7713534590057238,24.757764873326025,0.4928278095899127,103.53681359596774,0.5114924870263203,143.8609978405098,243612,0.535399221995121,0.7212470208576969,0.529638636290254
testA_32_pathology_colon_glandular+structure.png,0.7135843963372678,19.301396777013323,0.4535889074232702,55.84091318621476,0.4912511621814871,93.12402825577661,0.40848666469799766,49.31539666299108,0.4930439645438242,105.67645168952724,232960,0.33051144432763424,0.34647718695505064,0.27200235215327295
testA_34_pathology_colon_glandular+structure.png,0.9608662902791119,6.612698723555772,0.8148144341684191,37.294134092248804,0.6630024916390188,76.17557304696814,0.6391681884558656,49.95842268668456,0.6656992883220857,97.19121084097914,352674,0.50035539627749,0.5222417030451291,0.40028409860386466
testA_36_pathology_colon_glandular+structure.png,0.9606104749531527,3.557369241856224,0.8899629289358066,10.738984103782936,0.7286556981110245,49.90747640398198,0.7346085231940347,54.02459926525758,0.7678198505406479,127.92945263996383,441837,0.6268551898497121,0.6479408191262916,0.5781705370647907
testA_37_pathology_colon_glandular+structure.png,0.944299075209946,11.568892191753976,0.8841490121136026,24.400248016903152,0.8032920408267589,73.02514165159721,0.8103891939999834,42.24476350246242,0.8052111563261942,92.7095671130688,477269,0.6771242553348458,0.690961683374799,0.6854948898726296
testA_38_pathology_colon_glandular+structure.png,0.9260772965411307,113.72257803007642,0.9740925558821519,3.913368176199014,0.9521024784182679,7.332157699491529,0.9617482501111969,5.672805175947588,0.9718518518518519,4.244040360193973,85775,0.7450403029671322,0.9612367483246296,0.6678092321557856
testA_39_pathology_colon_glandular+structure.png,0.9329350079258627,21.650359738840386,0.6735054095693491,38.10570217989692,0.5922039069151452,36.847787142879874,0.24430976096442203,253.75538179437558,0.26748741597276565,213.98745596188357,108895,0.36251206764539434,0.42580854549791386,0.286547101995296
testA_40_pathology_colon_glandular+structure.png,0.9017404995957274,6.903701577815499,0.8060243545930186,13.914530730365477,0.6676107984598613,121.7395608990757,0.6240794523116531,45.46266029485586,0.6674152934202727,126.38745252990962,353867,0.5161759450372326,0.5342864519557855,0.4559520244155742
testA_42_pathology_colon_glandular+structure.png,0.9743191354780083,4.076630897877343,0.9336727557557277,15.440694730919326,0.398015372261099,57.27250114438852,0.42305715555720186,129.92031350589497,0.5676787642899354,167.444415857912,280568,0.5040702113707207,0.69015155055826,0.4748332335816035
testA_43_pathology_colon_glandular+structure.png,0.965417440241656,3.2330719879352197,0.7413444623434875,34.779771316722524,0.7427590857506263,117.2475902715446,0.7029117362778982,45.82628099739774,0.742774666011265,118.68590479767165,477955,0.5936584354012726,0.6001922554096164,0.5696514913013043
testA_44_pathology_colon_glandular+structure.png,0.9680915726880517,4.486532798085434,0.8222041535024409,17.196578646213585,0.7954690604197995,112.82391576353993,0.8114783736163138,48.427260468897344,0.7952404442111918,116.11570019218544,532768,0.6617405766481472,0.743603343066264,0.7125247275861412
testA_45_pathology_colon_glandular+structure.png,0.953701142837467,9.409617807789916,0.8582549366993177,23.359440892148477,0.7153857437406982,61.14343555967557,0.6958169260154432,59.495272568235336,0.722814659179469,90.73819580525107,446961,0.5815760916237929,0.6017407576940682,0.5693437737596904
testA_47_pathology_colon_glandular+structure.png,0.8987408478444883,9.596437074825563,0.6179417825400303,67.1581630722998,0.5616135192510535,123.3947361123355,0.5324014197557452,76.54533452325332,0.5621625271359385,130.18040395241263,276852,0.3927831146333885,0.5066406317910354,0.42619578354493065
testA_48_pathology_colon_glandular+structure.png,0.9497493436345901,8.013381318169044,0.7650390433331932,46.40341211587612,0.8293213257744584,89.07656419270164,0.7671279433169067,50.020534275241516,0.832005591540305,104.68389332069778,503746,0.7146884359300671,0.7264816377153324,0.6092242221245855
testA_49_pathology_colon_glandular+structure.png,0.8303122979008891,21.332232493250814,0.9035028354064083,13.971963365901413,0.6470447173454834,36.4601481908837,0.609417788421835,54.71315663803188,0.6144809349242301,126.82839090803286,211504,0.49833185682242287,0.5571260740608059,0.5254771802288919
testA_5_pathology_colon_glandular+structure.png,0.9274325678929843,6.248745738563447,0.755572051033959,28.845453434895706,0.7341100082243583,72.93485714164055,0.6945716863816338,40.32606870264833,0.735979952756047,115.47616030533007,412259,0.5848914729012112,0.5996490184370775,0.5262748015688731
testA_50_pathology_colon_glandular+structure.png,0.9435930089797476,6.064766062856595,0.7293232048631327,29.035526713101614,0.7674033455752762,104.5608048405479,0.6849706838916096,41.7248601580129,0.7684725837366092,119.2456805966156,496340,0.6276595610151509,0.6370827223047624,0.5870881713052098
testA_53_pathology_colon_glandular+structure.png,0.9660071173371123,3.0676252150948073,0.5710883991915356,45.572532999674756,0.4411637941711211,81.10358599146039,0.3098752064064686,109.76802104576267,0.2998465615846004,105.84110463855153,140076,0.3085238535747324,0.4048374953577328,0.31118161729621924
testA_57_pathology_colon_glandular+structure.png,0.9643490888564158,6.2505990311506885,0.8542580732619384,70.74624022445808,0.8772645006836679,96.44497219278202,0.838746915157255,47.40215599881507,0.8785783919194744,100.82597243526659,556721,0.7898465908204192,0.7920676710716982,0.6960429089636515
testA_58_pathology_colon_glandular+structure.png,0.9541335875651376,4.651120649394831,0.648907610267608,26.049204701573807,0.8038942526858674,108.7419072730268,0.7445444251877528,47.626176142443576,0.8043946786955909,124.09402056554299,476438,0.6759452760670046,0.6768325512875698,0.5800040879827357
testA_59_pathology_colon_glandular+structure.png,0.9487330149818667,6.048707319080529,0.8073863968943242,42.38736410651943,0.8079855202945404,114.02138098812053,0.7938349507918475,69.29177647875257,0.8089730908722007,119.05870930785314,481600,0.6832688512542439,0.7234261800363816,0.6535105359816225
testA_60_pathology_colon_glandular+structure.png,0.9519194284537245,5.153674286721375,0.7736894874073436,31.727506079448695,0.7102940344925077,54.36048641787973,0.42370971983536276,58.59841448043425,0.5515960347296167,123.59868973588136,270573,0.4970935680035274,0.6386967020982784,0.5487258461259242
testA_7_pathology_colon_glandular+structure.png,0.7861822718241096,37.02935137186999,0.9480293926303487,7.485441651110817,0.7212829408448593,40.068320024238936,0.6484240280172797,83.37329081892756,0.6800566625543469,126.64826266299805,257262,0.6593925413302576,0.7086736506904597,0.6489773016835422
testA_8_pathology_colon_glandular+structure.png,0.9565959695034403,4.999591657814491,0.8100607765610642,26.16421522328097,0.7279737618394833,91.38443145012774,0.6710847454682846,47.73499304837571,0.7295419804059349,95.12982186736022,409707,0.5812708289884188,0.5812708289884188,0.4696419747630282
testB_1_pathology_colon_glandular+structure.png,0.8443695904747323,30.180868526031183,0.9058501971688862,19.94327805369199,0.8350378023751469,48.39857780716036,0.670901595749644,78.72836626176789,0.7517070815849085,96.94190850428083,254209,0.7293664319693344,0.8224898688818967,0.7610597462240235
testB_10_pathology_colon_glandular+structure.png,0.8672072441490261,17.552220933784206,0.8146476051875288,48.736788816520175,0.7793431625743283,103.3099454505103,0.7364718325454949,49.45383780826206,0.7798508108782003,104.92408774461707,454703,0.6451087966608356,0.6592698058740886,0.6276025405684871
testB_11_pathology_colon_glandular+structure.png,0.976552572391647,3.4258143416419213,0.9211099026922984,17.715906492600155,0.7310351796515236,75.2197641122333,0.7152003429713125,62.85880536466707,0.7489749746298445,109.53856296302718,424891,0.6273426184173031,0.6802838391940811,0.6144349797469302
testB_12_pathology_colon_glandular+structure.png,0.8823148662864254,18.46871754379472,0.786412791109502,55.7295444310772,0.7590906480921189,84.64808510523602,0.7996135680119297,63.88820913499647,0.7602038072348218,107.80905614377998,433114,0.6144794544064173,0.6333752060121173,0.6110344947248872
testB_14_pathology_colon_glandular+structure.png,0.6106129771463642,35.480121696819204,0.817427199100757,51.30292086156426,0.8207342245601885,58.33748662396909,0.711734114292705,90.3341550344527,0.6521458786927243,143.2450612202676,339372,0.5789562573889546,0.7842345225688226,0.6117833115277402
testB_17_pathology_colon_glandular+structure.png,0.9721872141209069,11.067165903955024,0.845969516341961,46.979668989483336,0.8835661334311932,64.39163287575185,0.8153623165476099,51.53392305476167,0.8849356542079371,73.5246940398677,563219,0.7990656128209385,0.7990656128209385,0.6817021187641735
