file,dice,assd,medsam_dice,medsam_assd,sam_dice,sam_assd,dino_medsam_dice,dino_medsam_assd,dino_sam_dice,dino_sam_assd,area,box_ratio,convex_ratio,IRI
ISIC_0012169_dermoscopy_skin_lesion.png,0.875586258752761,20.8109657970963,0.9539886565761654,8.211827494655196,0.9113065272346218,22.16041145357354,0.3471721429044288,235.44503784179688,0.2926212311339705,248.93331909179688,117996,0.698730399355725,0.9866298758309294,0.9247799580319997
ISIC_0012236_dermoscopy_skin_lesion.png,0.970608087378045,2.1937853213597065,0.965061789421651,2.5988434557898894,0.9471823576448802,3.9294372695278317,0.05743403244708249,274.657126232884,0.06900870910252531,346.8873291015625,24627,0.7406616541353384,0.9744969629820153,0.9775361698593206
ISIC_0012292_dermoscopy_skin_lesion.png,0.9190198366394399,3.0870314669299437,0.7518412183248034,11.371304512023926,0.8580894533406958,4.900163881582756,0.0,193.0496368408203,0.0,206.61062622070312,6023,0.6922988505747126,0.957171235597934,0.9504797035248017
ISIC_0012302_dermoscopy_skin_lesion.png,0.9506847236447783,3.8373568238069615,0.9579131883580069,3.409944366358646,0.8276461730960915,12.777682507688635,0.0,214.44314575195312,0.0,197.49925231933594,27640,0.7460793046670445,0.971785180627582,0.900787339243225
ISIC_0012337_dermoscopy_skin_lesion.png,0.9567667054802239,2.17969003159052,0.825036649882083,10.688542259469324,0.91508683825068,3.7078324822789948,0.08675864888686322,232.55487060546875,0.07394834835522456,244.0676655966844,12944,0.6152676109896378,0.8892247449592965,0.9474413535442925
ISIC_0012373_dermoscopy_skin_lesion.png,0.9744963834011301,4.272758917205598,0.9789093865934848,3.5551678948204257,0.9369831332609818,9.574594294230144,0.30175686513606337,162.86230536324192,0.27712090324604044,209.14052144336168,110474,0.7984590810861599,0.988754189769132,0.9926469990305937
ISIC_0012405_dermoscopy_skin_lesion.png,0.9706075205975425,3.375350240330309,0.9816428531614054,2.0739630263478177,0.9218684247440033,8.982339272529986,0.0,239.85304260253906,0.0,242.708251953125,53774,0.8142024377318495,0.9858287348525125,0.9891491419310575
ISIC_0012418_dermoscopy_skin_lesion.png,0.8143261074458058,12.57000351778932,0.8029797830582872,14.944913864135742,0.9422765788246908,3.363879670306323,0.06655023117927682,322.6963254341572,0.05393827363502855,347.5229187011719,19025,0.6297583581595498,0.8642031388403097,0.9429156019495603
ISIC_0012456_dermoscopy_skin_lesion.png,0.9770182675309369,1.5595728971828253,0.9744097989885899,1.741074117352203,0.9233793924625481,5.168774691592661,0.0,165.04185485839844,0.0,178.5076446533203,19355,0.8061560248240244,0.9859154929577465,0.9710179072950321
ISIC_0012472_dermoscopy_skin_lesion.png,0.8113324539745888,32.059139972461715,0.9578452284028287,5.301522498494231,0.8774339385095211,16.43007490531932,0.22853469340691798,264.2685852050781,0.19031947036871882,278.2270812988281,72343,0.6733214199288918,0.9392999039185644,0.8263905975248922
ISIC_0012479_dermoscopy_skin_lesion.png,0.9766166404489605,1.706077744960785,0.9146190696955648,7.1767354011535645,0.8297551696024903,15.022816055816863,0.0,147.25552368164062,0.0,144.92156982421875,23674,0.7662728596860333,0.980330448465775,0.9913811845885471
ISIC_0012558_dermoscopy_skin_lesion.png,0.9557962612064821,4.5766548782405945,0.9597199124726477,4.504118420007661,0.8319542493244234,17.601512476237936,0.9153407067294271,9.35254353442863,0.818445988629185,19.14834538505259,55241,0.6993682504715966,0.9378220309489249,0.8861896588783359
ISIC_0012559_dermoscopy_skin_lesion.png,0.9087557138167033,9.234513282775879,0.9607282254183821,3.7179520140214497,0.890302899577851,9.296091777646081,0.9446558603162899,5.163196792296313,0.9183639824348425,6.804897125830697,35984,0.800088938299055,0.9765788259559801,0.8782730580846299
ISIC_0012560_dermoscopy_skin_lesion.png,0.9001042752867571,7.103758811950684,0.9707803368855277,1.866452739018352,0.9569003559765821,2.6994404783006374,0.9159400255210549,5.77547285226126,0.956173923052574,2.786361571558085,17264,0.8102501525320317,0.9824162066807034,0.9873623209665607
ISIC_0012563_dermoscopy_skin_lesion.png,0.950941819239265,18.503804616637623,0.966229866914686,12.428907143612477,0.7767739176977956,84.94635005916379,0.9351492741096011,27.383855849568864,0.785810121408223,112.33682572870488,503856,0.6790740927928839,0.9683923648115563,0.8925603118551759
ISIC_0012564_dermoscopy_skin_lesion.png,0.939805635591151,9.857035545462454,0.9606489048708728,6.081466001580673,0.9091573752513251,19.800073023252338,0.26423501243617187,232.9447286310853,0.21951659081317226,275.6365966796875,96224,0.7602013003942264,0.9797480985205624,0.95565909312796
ISIC_0012566_dermoscopy_skin_lesion.png,0.9186313490507924,6.646996099245099,0.9021987656655607,8.499191284179688,0.8772322353428631,9.08979370166557,0.08721968957900877,321.8254699707031,0.06503589490655427,347.02581787109375,26240,0.730858145558867,0.9803115776889454,0.8752386834490508
ISIC_0012572_dermoscopy_skin_lesion.png,0.9154661026973064,24.31046907527094,0.9527347787464645,13.712988261342636,0.8323100226943168,53.8653505123899,0.5690593648523881,126.26702429714359,0.581489405831432,167.1509552001953,319611,0.681502409484413,0.910620645247684,0.9572701787973662
